X1,Y1,X2,Y2
1.652713698591431e8,4.7032012463729635e7,1.4269347286301377e12,1.415060551987538e12
1.6543843794808587e8,4.710082425626302e7,1.4269345615620486e12,1.4158968351757456e12
1.6560555577917582e8,4.7169685410255626e7,1.4269343944442175e12,1.4167331183145918e12
1.657727233087093e8,4.723859591147756e7,1.426934227276688e12,1.4175694014040906e12
1.6593994049302083e8,4.730755574568564e7,1.4269340600595037e12,1.4184056844442563e12
1.6610720728848317e8,4.7376564898623444e7,1.426933892792708e12,1.4192419674351033e12
1.662745236515072e8,4.74456233560214e7,1.426933725476345e12,1.4200782503766458e12
1.6644188953854194e8,4.751473110359677e7,1.426933558110458e12,1.4209145332688982e12
1.6660930490607455e8,4.758388812705374e7,1.4269333906950906e12,1.4217508161118748e12
1.6677676971063033e8,4.765309441208347e7,1.4269332232302861e12,1.4225870989055896e12
1.6694428390877262e8,4.772234994436412e7,1.426933055716088e12,1.4234233816500574e12
1.6711184745710286e8,4.779165470956094e7,1.4269328881525396e12,1.4242596643452922e12
1.672794603122606e8,4.786100869332625e7,1.4269327205396846e12,1.4250959469913083e12
1.6744712243092334e8,4.7930411881299555e7,1.426932552877566e12,1.4259322295881204e12
1.6761483376980665e8,4.7999864259107575e7,1.426932385166227e12,1.4267685121357424e12
1.677825942856641e8,4.8069365812364265e7,1.4269322174057112e12,1.4276047946341892e12
1.6795040393528727e8,4.81389165266709e7,1.4269320495960615e12,1.4284410770834749e12
1.681182626755056e8,4.820851638761611e7,1.4269318817373213e12,1.429277359483614e12
1.682861704631866e8,4.827816538077591e7,1.4269317138295337e12,1.4301136418346208e12
1.6845412725523564e8,4.834786349171379e7,1.4269315458727417e12,1.43094992413651e12
1.68622133008596e8,4.841761070598071e7,1.4269313778669883e12,1.4317862063892957e12
1.687901876802489e8,4.848740700911519e7,1.4269312098123167e12,1.4326224885929924e12
1.6895829122721332e8,4.855725238664334e7,1.4269310417087695e12,1.433458770747615e12
1.6912644360654625e8,4.862714682407892e7,1.4269308735563901e12,1.4342950528531775e12
1.692946447753424e8,4.869709030692336e7,1.4269307053552212e12,1.4351313349096946e12
1.6946289469073436e8,4.8767082820665844e7,1.426930537105306e12,1.435967616917181e12
1.6963119330989242e8,4.883712435078333e7,1.4269303688066868e12,1.4368038988756506e12
1.6979954059002474e8,4.890721488274061e7,1.4269302004594065e12,1.4376401807851187e12
1.699679364883772e8,4.897735440199034e7,1.426930032063508e12,1.4384764626455994e12
1.7013638096223348e8,4.904754289397312e7,1.4269298636190342e12,1.4393127444571074e12
1.7030487396891487e8,4.9117780344117515e7,1.4269296951260276e12,1.4401490262196575e12
1.7047341546578044e8,4.918806673784011e7,1.4269295265845308e12,1.440985307933264e12
1.7064200541022688e8,4.925840206054554e7,1.4269293579945862e12,1.4418215895979412e12
1.7081064375968862e8,4.932878629762658e7,1.4269291893562368e12,1.442657871213704e12
1.7097933047163767e8,4.939921943446414e7,1.426929020669525e12,1.4434941527805671e12
1.711480655035837e8,4.946970145642736e7,1.4269288519344932e12,1.4443304342985452e12
1.7131684881307396e8,4.95402323488736e7,1.4269286831511838e12,1.4451667157676526e12
1.7148568035769328e8,4.9610812097148545e7,1.4269285143196392e12,1.4460029971879043e12
1.716545600950641e8,4.968144068658622e7,1.4269283454399016e12,1.4468392785593147e12
1.7182348798284635e8,4.975211810250904e7,1.426928176512014e12,1.4476755598818987e12
1.7199246397873753e8,4.9822844330227844e7,1.426928007536018e12,1.448511841155671e12
1.721614880404726e8,4.989361935504197e7,1.4269278385119563e12,1.4493481223806462e12
1.7233056012582403e8,4.996444316223928e7,1.426927669439871e12,1.450184403556839e12
1.724996801926018e8,5.003531573709621e7,1.4269275003198042e12,1.4510206846842644e12
1.7266884819865325e8,5.010623706487782e7,1.426927331151798e12,1.4518569657629365e12
1.728380641018632e8,5.0177207130837835e7,1.426927161935895e12,1.4526932467928706e12
1.7300732786015388e8,5.024822592021869e7,1.4269269926721367e12,1.453529527774081e12
1.7317663943148488e8,5.031929341825158e7,1.4269268233605654e12,1.454365808706583e12
1.7334599877385318e8,5.039040961015651e7,1.4269266540012231e12,1.455202089590391e12
1.7351540584529313e8,5.0461574481142305e7,1.4269264845941519e12,1.45603837042552e12
1.7368486060387635e8,5.053278801640673e7,1.4269263151393933e12,1.4568746512119849e12
1.738543630077118e8,5.060405020113645e7,1.4269261456369895e12,1.4577109319498e12
1.740239130149457e8,5.067536102050713e7,1.4269259760869822e12,1.4585472126389807e12
1.7419351058376157e8,5.0746720459683456e7,1.4269258064894133e12,1.4593834932795415e12
1.743631556723802e8,5.08181285038192e7,1.4269256368443247e12,1.4602197738714973e12
1.7453284823905957e8,5.088958513805724e7,1.426925467151758e12,1.461056054414863e12
1.747025882420948e8,5.096109034752963e7,1.426925297411755e12,1.4618923349096536e12
1.7487237563981837e8,5.103264411735762e7,1.4269251276243572e12,1.4627286153558835e12
1.7504221039059973e8,5.110424643265171e7,1.4269249577896064e12,1.4635648957535684e12
1.752120924528456e8,5.117589727851171e7,1.4269247879075442e12,1.4644011761027224e12
1.7538202178499982e8,5.124759664002676e7,1.426924617978212e12,1.4652374564033608e12
1.7555199834554327e8,5.131934450227539e7,1.4269244480016514e12,1.4660737366554985e12
1.7572202209299394e8,5.1391140850325555e7,1.4269242779779038e12,1.4669100168591504e12
1.7589209298590693e8,5.146298566923469e7,1.426924107907011e12,1.4677462970143315e12
1.7606221098287433e8,5.1534878944049746e7,1.4269239377890142e12,1.4685825771210566e12
1.7623237604252526e8,5.1606820659807235e7,1.4269237676239546e12,1.4694188571793408e12
1.7640258812352586e8,5.167881080153327e7,1.4269235974118735e12,1.4702551371891992e12
1.7657284718457922e8,5.1750849354243614e7,1.4269234271528125e12,1.4710914171506465e12
1.7674315318442544e8,5.182293630294374e7,1.4269232568468125e12,1.4719276970636978e12
1.7691350608184153e8,5.189507163262882e7,1.426923086493915e12,1.4727639769283682e12
1.770839058356414e8,5.196725532828385e7,1.4269229160941611e12,1.4736002567446724e12
1.772543524046759e8,5.203948737488361e7,1.426922745647592e12,1.4744365365126257e12
1.774248457478327e8,5.2111767757392764e7,1.426922575154249e12,1.4752728162322432e12
1.7759538582403636e8,5.21840964607659e7,1.4269224046141729e12,1.4761090959035398e12
1.777659725922483e8,5.2256473469947524e7,1.4269222340274048e12,1.4769453755265308e12
1.7793660601146668e8,5.232889876987217e7,1.4269220633939856e12,1.477781655101231e12
1.7810728604072657e8,5.240137234546439e7,1.4269218927139565e12,1.4786179346276553e12
1.7827801263909972e8,5.247389418163884e7,1.4269217219873582e12,1.479454214105819e12
1.7844878576569462e8,5.254646426330026e7,1.4269215512142314e12,1.4802904935357373e12
1.7861960537965655e8,5.26190825753436e7,1.4269213803946174e12,1.4811267729174253e12
1.7879047144016746e8,5.2691749102654e7,1.426921209528557e12,1.481963052250898e12
1.7896138390644598e8,5.2764463830106854e7,1.4269210386160906e12,1.4827993315361704e12
1.7913234273774746e8,5.2837226742567845e7,1.4269208676572593e12,1.4836356107732578e12
1.7930334789336383e8,5.2910037824893e7,1.4269206966521038e12,1.4844718899621755e12
1.7947439933262372e8,5.298289706192873e7,1.4269205256006646e12,1.4853081691029385e12
1.7964549701489228e8,5.305580443851185e7,1.4269203545029822e12,1.4861444481955618e12
1.7981664089957127e8,5.312875993946966e7,1.4269201833590974e12,1.4869807272400608e12
1.7998783094609904e8,5.320176354961994e7,1.426920012169051e12,1.4878170062364504e12
1.8015906711395043e8,5.3274815253771044e7,1.4269198409328833e12,1.488653285184746e12
1.803303493626368e8,5.33479150367219e7,1.4269196696506345e12,1.4894895640849631e12
1.8050167765170604e8,5.342106288326206e7,1.4269194983223455e12,1.4903258429371167e12
1.806730519407425e8,5.349425877817177e7,1.4269193269480564e12,1.491162121741222e12
1.8084447218936697e8,5.3567502706221975e7,1.4269191555278079e12,1.491998400497294e12
1.8101593835723668e8,5.3640794652174376e7,1.42691898406164e12,1.492834679205348e12
1.8118745040404528e8,5.371413460078148e7,1.426918812549593e12,1.4936709578653994e12
1.813590082895228e8,5.378752253678661e7,1.4269186409917075e12,1.4945072364774634e12
1.815306119734356e8,5.386095844492399e7,1.4269184693880237e12,1.4953435150415552e12
1.8170226141558644e8,5.393444230991877e7,1.4269182977385815e12,1.4961797935576902e12
1.8187395657581437e8,5.400797411648703e7,1.4269181260434211e12,1.4970160720258838e12
1.820456974139947e8,5.4081553849335894e7,1.426917954302583e12,1.497852350446151e12
1.8221748389003912e8,5.4155181493163496e7,1.426917782516107e12,1.498688628818507e12
1.8238931596389547e8,5.422885703265907e7,1.4269176106840332e12,1.4995249071429678e12
1.8256119359554788e8,5.430258045250297e7,1.4269174388064016e12,1.5003611854195479e12
1.8273311674501672e8,5.437635173736672e7,1.4269172668832522e12,1.501197463648263e12
1.8290508537235847e8,5.445017087191305e7,1.4269170949146248e12,1.5020337418291284e12
1.8307709943766585e8,5.4524037840795934e7,1.4269169229005593e12,1.5028700199621594e12
1.8324915890106767e8,5.459795262866063e7,1.426916750841096e12,1.5037062980473716e12
1.834212637227289e8,5.467191522014372e7,1.4269165787362742e12,1.50454257608478e12
1.835934138628506e8,5.474592559987318e7,1.426916406586134e12,1.5053788540744004e12
1.837656092816699e8,5.481998375246836e7,1.426916234390715e12,1.5062151320162478e12
1.8393784993946004e8,5.4894089662540086e7,1.4269160621500574e12,1.507051409910338e12
1.8411013579653025e8,5.496824331469064e7,1.4269158898642004e12,1.5078876877566858e12
1.8428246681322572e8,5.504244469351386e7,1.4269157175331838e12,1.5087239655553071e12
1.8445484294992775e8,5.511669378359515e7,1.426915545157047e12,1.509560243306217e12
1.8462726416705355e8,5.51909905695115e7,1.4269153727358298e12,1.5103965210094312e12
1.8479973042505625e8,5.526533503583156e7,1.4269152002695718e12,1.5112327986649648e12
1.8497224168442494e8,5.533972716711568e7,1.4269150277583123e12,1.5120690762728335e12
1.851447979056846e8,5.541416694791592e7,1.426914855202091e12,1.5129053538330527e12
1.853173990493961e8,5.548865436277609e7,1.4269146826009475e12,1.5137416313456377e12
1.8549004507615614e8,5.556318939623184e7,1.426914509954921e12,1.5145779088106042e12
1.8566273594659728e8,5.5637772032810636e7,1.4269143372640505e12,1.5154141862279678e12
1.858354716213879e8,5.571240225703185e7,1.4269141645283757e12,1.5162504635977437e12
1.8600825206123215e8,5.578708005340675e7,1.4269139917479358e12,1.5170867409199473e12
1.8618107722686994e8,5.586180540643859e7,1.4269138189227703e12,1.5179230181945942e12
1.8635394707907695e8,5.5936578300622605e7,1.426913646052918e12,1.5187592954217002e12
1.8652686157866457e8,5.601139872044608e7,1.4269134731384185e12,1.5195955726012803e12
1.8669982068647987e8,5.608626665038837e7,1.4269133001793105e12,1.5204318497333503e12
1.8687282436340564e8,5.616118207492095e7,1.4269131271756335e12,1.5212681268179258e12
1.870458725703603e8,5.623614497850747e7,1.4269129541274268e12,1.5221044038550222e12
1.872189652682979e8,5.631115534560373e7,1.4269127810347288e12,1.5229406808446553e12
1.873921024182081e8,5.6386213160657786e7,1.4269126078975789e12,1.5237769577868403e12
1.8756528398111612e8,5.646131840810997e7,1.4269124347160159e12,1.5246132346815928e12
1.877385099180828e8,5.653647107239292e7,1.4269122614900789e12,1.5254495115289285e12
1.8791178019020447e8,5.661167113793161e7,1.426912088219807e12,1.5262857883288628e12
1.8808509475861302e8,5.66869185891434e7,1.4269119149052385e12,1.5271220650814116e12
1.882584535844758e8,5.676221341043809e7,1.4269117415464128e12,1.5279583417865903e12
1.8843185662899563e8,5.683755558621792e7,1.4269115681433682e12,1.5287946184444146e12
1.886053038534108e8,5.691294510087763e7,1.4269113946961438e12,1.5296308950549e12
1.8877879521899506e8,5.698838193880451e7,1.4269112212047783e12,1.530467171618062e12
1.8895233068705752e8,5.7063866084378414e7,1.4269110476693103e12,1.5313034481339165e12
1.8912591021894264e8,5.713939752197181e7,1.4269108740897783e12,1.532139724602479e12
1.8929953377603027e8,5.7214976235949814e7,1.4269107004662212e12,1.5329760010237651e12
1.894732013197356e8,5.729060221067023e7,1.4269105267986775e12,1.5338122773977905e12
1.8964691281150913e8,5.736627543048359e7,1.4269103530871855e12,1.5346485537245708e12
1.8982066821283668e8,5.744199587973316e7,1.4269101793317842e12,1.5354848300041216e12
1.8999446748523927e8,5.751776354275505e7,1.4269100055325117e12,1.5363211062364585e12
1.901683105902732e8,5.759357840387818e7,1.4269098316894067e12,1.5371573824215974e12
1.9034219748952997e8,5.766944044742433e7,1.4269096578025073e12,1.5379936585595537e12
1.905161281446363e8,5.774534965770821e7,1.4269094838718523e12,1.5388299346503435e12
1.9069010251725405e8,5.782130601903747e7,1.4269093098974797e12,1.5396662106939822e12
1.908641205690803e8,5.789730951571274e7,1.426909135879428e12,1.5405024866904856e12
1.9103818226184717e8,5.797336013202767e7,1.426908961817735e12,1.5413387626398694e12
1.9121228755732194e8,5.804945785226898e7,1.4269087877124397e12,1.5421750385421492e12
1.9138643641730693e8,5.812560266071646e7,1.4269086135635798e12,1.5430113143973406e12
1.9156062880363956e8,5.820179454164305e7,1.4269084393711936e12,1.5438475902054597e12
1.9173486467819223e8,5.827803347931485e7,1.426908265135319e12,1.5446838659665222e12
1.919091440028724e8,5.835431945799115e7,1.4269080908559944e12,1.5455201416805435e12
1.920834667396225e8,5.843065246192451e7,1.4269079165332576e12,1.5463564173475396e12
1.9225783285041994e8,5.8507032475360714e7,1.4269077421671467e12,1.5471926929675261e12
1.9243224229727697e8,5.858345948253891e7,1.4269075677577e12,1.548028968540519e12
1.9260669504224092e8,5.8659933467691556e7,1.4269073933049548e12,1.548865244066534e12
1.9278119104739386e8,5.873645441504452e7,1.4269072188089497e12,1.5497015195455864e12
1.9295573027485284e8,5.881302230881706e7,1.4269070442697224e12,1.5505377949776926e12
1.9313031268676972e8,5.888963713322191e7,1.4269068696873105e12,1.5513740703628682e12
1.933049382453312e8,5.89662988724653e7,1.426906695061752e12,1.552210345701129e12
1.9347960691275868e8,5.9043007510746956e7,1.4269065203930845e12,1.5530466209924907e12
1.9365431865130848e8,5.9119763032260194e7,1.426906345681346e12,1.5538828962369692e12
1.9382907342327157e8,5.9196565421191916e7,1.426906170926574e12,1.5547191714345803e12
1.940038711909737e8,5.927341466172266e7,1.4269059961288064e12,1.5555554465853398e12
1.941787119167753e8,5.935031073802663e7,1.4269058212880806e12,1.5563917216892634e12
1.9435359556307143e8,5.942725363427172e7,1.4269056464044343e12,1.5572279967463672e12
1.9452852209229195e8,5.950424333461959e7,1.4269054714779053e12,1.5580642717566667e12
1.9470349146690124e8,5.958127982322565e7,1.4269052965085308e12,1.5589005467201782e12
1.948785036493983e8,5.965836308423912e7,1.4269051214963481e12,1.5597368216369172e12
1.9505355860231674e8,5.973549310180308e7,1.4269049464413953e12,1.5605730965068997e12
1.9522865628822476e8,5.981266986005447e7,1.4269047713437095e12,1.5614093713301414e12
1.9540379666972503e8,5.988989334312416e7,1.426904596203328e12,1.5622456461066584e12
1.9557897970945477e8,5.9967163535136946e7,1.426904421020288e12,1.5630819208364663e12
1.9575420537008575e8,6.004448042021163e7,1.4269042457946274e12,1.5639181955195813e12
1.959294736143241e8,6.012184398246101e7,1.4269040705263833e12,1.564754470156019e12
1.9610478440491048e8,6.019925420599195e7,1.4269038952155928e12,1.5655907447457957e12
1.9628013770461988e8,6.02767110749054e7,1.426903719862293e12,1.5664270192889268e12
1.964555334762618e8,6.035421457329643e7,1.4269035444665212e12,1.5672632937854285e12
1.9663097168268004e8,6.043176468525424e7,1.426903369028315e12,1.5680995682353164e12
1.9680645228675276e8,6.050936139486225e7,1.426903193547711e12,1.5689358426386067e12
1.9698197525139245e8,6.0587004686198086e7,1.4269030180247463e12,1.5697721169953154e12
1.971575405395459e8,6.0664694543333635e7,1.426902842459458e12,1.5706083913054583e12
1.9733314811419412e8,6.0742430950335085e7,1.4269026668518833e12,1.5714446655690513e12
1.975087979383525e8,6.082021389126293e7,1.426902491202059e12,1.5722809397861104e12
1.9768448997507057e8,6.089804335017204e7,1.4269023155100225e12,1.5731172139566514e12
1.9786022418743208e8,6.097591931111166e7,1.42690213977581e12,1.5739534880806904e12
1.9803600053855494e8,6.105384175812547e7,1.426901963999459e12,1.5747897621582437e12
1.9821181899159127e8,6.113181067525162e7,1.4269017881810059e12,1.5756260361893264e12
1.9838767950972727e8,6.120982604652273e7,1.4269016123204878e12,1.576462310173955e12
1.985635820561833e8,6.128788785596596e7,1.4269014364179414e12,1.5772985841121458e12
1.9873952659421375e8,6.136599608760303e7,1.4269012604734033e12,1.578134858003914e12
1.9891551308710712e8,6.144415072545026e7,1.4269010844869104e12,1.5789711318492761e12
1.990915414981859e8,6.152235175351859e7,1.4269009084584995e12,1.579807405648248e12
1.9926761179080665e8,6.1600599155813605e7,1.426900732388207e12,1.580643679400846e12
1.9944372392835984e8,6.1678892916335605e7,1.4269005562760696e12,1.5814799531070854e12
1.9961987787427e8,6.1757233019079596e7,1.4269003801221235e12,1.5823162267669827e12
1.997960735919955e8,6.183561944803536e7,1.4269002039264058e12,1.5831525003805537e12
1.9997231104502872e8,6.191405218718746e7,1.4269000276889526e12,1.5839887739478147e12
2.0014859019689584e8,6.1992531220515296e7,1.4268998514098008e12,1.5848250474687815e12
2.0032491101115695e8,6.20710565319931e7,1.4268996750889863e12,1.58566132094347e12
2.0050127345140603e8,6.2149628105590016e7,1.4268994987265461e12,1.5864975943718962e12
2.0067767748127082e8,6.22282459252701e7,1.426899322322516e12,1.5873338677540767e12
2.0085412306441286e8,6.230690997499237e7,1.426899145876933e12,1.5881701410900269e12
2.010306101645275e8,6.238562023871082e7,1.426898969389833e12,1.5890064143797632e12
2.0120713874534377e8,6.246437670037448e7,1.4268987928612522e12,1.5898426876233015e12
2.0138370877062452e8,6.2543179343927406e7,1.426898616291227e12,1.590678960820658e12
2.0156032020416617e8,6.262202815330876e7,1.4268984396797935e12,1.5915152339718484e12
2.0173697300979894e8,6.270092311245281e7,1.4268982630269878e12,1.5923515070768892e12
2.019136671513866e8,6.2779864205288984e7,1.4268980863328462e12,1.5931877801357964e12
2.0209040259282655e8,6.285885141574187e7,1.4268979095974048e12,1.594024053148586e12
2.022671792980499e8,6.293788472773129e7,1.4268977328206997e12,1.594860326115274e12
2.0244399723102123e8,6.301696412517229e7,1.4268975560027668e12,1.5956965990358765e12
2.0262085635573873e8,6.30960895919752e7,1.426897379143642e12,1.5965328719104097e12
2.0279775663623405e8,6.317526111204566e7,1.4268972022433616e12,1.5973691447388896e12
2.0297469803657237e8,6.325447866928465e7,1.4268970253019614e12,1.5982054175213325e12
2.0315168052085242e8,6.3333742247588515e7,1.426896848319477e12,1.5990416902577542e12
2.033287040532063e8,6.3413051830849e7,1.4268966712959448e12,1.599877962948171e12
2.0350576859779957e8,6.349240740295328e7,1.4268964942314001e12,1.6007142355925989e12
2.0368287411883116e8,6.357180894778402e7,1.4268963171258792e12,1.6015505081910542e12
2.0386002058053344e8,6.365125644921935e7,1.4268961399794175e12,1.6023867807435527e12
2.040372079471721e8,6.373074989113295e7,1.426895962792051e12,1.6032230532501108e12
2.042144361830462e8,6.381028925739403e7,1.4268957855638152e12,1.6040593257107446e12
2.0439170525248802e8,6.388987453186742e7,1.4268956082947458e12,1.6048955981254702e12
2.0456901511986318e8,6.396950569841355e7,1.4268954309848784e12,1.6057318704943037e12
2.0474636574957064e8,6.404918274088852e7,1.4268952536342488e12,1.6065681428172612e12
2.0492375710604244e8,6.412890564314409e7,1.4268950762428923e12,1.607404415094359e12
2.0510118915374392e8,6.420867438902776e7,1.4268948988108445e12,1.608240687325613e12
2.0527866185717356e8,6.4288488962382734e7,1.426894721338141e12,1.6090769595110396e12
2.0545617518086302e8,6.436834934704803e7,1.4268945438248174e12,1.6099132316506548e12
2.0563372908937714e8,6.444825552685844e7,1.4268943662709087e12,1.610749503744475e12
2.058113235473138e8,6.452820748564462e7,1.426894188676451e12,1.6115857757925164e12
2.05988958519304e8,6.460820520723307e7,1.426894011041479e12,1.612422047794795e12
2.0616663397001183e8,6.468824867544619e7,1.4268938333660283e12,1.6132583197513267e12
2.0634434986413434e8,6.476833787410231e7,1.4268936556501343e12,1.614094591662128e12
2.0652210616640165e8,6.484847278701572e7,1.426893477893832e12,1.614930863527215e12
2.0669990284157684e8,6.4928653397996694e7,1.4268933000971567e12,1.615767135346604e12
2.06877739854456e8,6.500887969085151e7,1.4268931222601438e12,1.6166034071203113e12
2.0705561716986814e8,6.508915164938252e7,1.4268929443828284e12,1.6174396788483528e12
2.0723353475267512e8,6.516946925738813e7,1.4268927664652454e12,1.6182759505307449e12
2.0741149256777176e8,6.524983249866285e7,1.4268925885074302e12,1.6191122221675037e12
2.0758949058008572e8,6.5330241356997356e7,1.4268924105094177e12,1.6199484937586453e12
2.077675287545775e8,6.5410695816178456e7,1.4268922324712432e12,1.620784765304186e12
2.079456070562404e8,6.5491195859989166e7,1.4268920543929417e12,1.6216210368041423e12
2.0812372545010057e8,6.557174147220874e7,1.4268918762745479e12,1.62245730825853e12
2.0830188390121683e8,6.565233263661267e7,1.4268916981160967e12,1.6232935796673655e12
2.0848008237468085e8,6.5732969336972736e7,1.426891519917623e12,1.624129851030665e12
2.0865832083561692e8,6.581365155705704e7,1.426891341679162e12,1.624966122348445e12
2.0883659924918208e8,6.5894379280630015e7,1.4268911634007485e12,1.6258023936207214e12
2.0901491758056602e8,6.5975152491452485e7,1.426890985082417e12,1.6266386648475105e12
2.0919327579499102e8,6.6055971173281655e7,1.4268908067242026e12,1.6274749360288286e12
2.093716738577121e8,6.613683530987117e7,1.42689062832614e12,1.6283112071646921e12
2.0955011173401672e8,6.621774488497113e7,1.4268904498882637e12,1.629147478255117e12
2.09728589389225e8,6.629869988232812e7,1.4268902714106084e12,1.6299837493001196e12
2.0990710678868964e8,6.637970028568528e7,1.426890092893209e12,1.6308200202997163e12
2.1008566389779577e8,6.6460746078782246e7,1.4268899143360999e12,1.6316562912539233e12
2.1026426068196103e8,6.6541837245355256e7,1.4268897357393157e12,1.6324925621627568e12
2.1044289710663557e8,6.6622973769137144e7,1.4268895571028909e12,1.633328833026233e12
2.1062157313730195e8,6.670415563385738e7,1.42688937842686e12,1.6341651038443682e12
2.1080028873947513e8,6.678538282324208e7,1.426889199711258e12,1.6350013746171787e12
2.1097904387870252e8,6.686665532101409e7,1.426889020956119e12,1.635837645344681e12
2.1115783852056387e8,6.694797311089294e7,1.426888842161477e12,1.636673916026891e12
2.1133667263067126e8,6.7029336176594906e7,1.426888663327367e12,1.6375101866638254e12
2.1151554617466912e8,6.711074450183305e7,1.4268884844538228e12,1.6383464572555e12
2.116944591182341e8,6.719219807031725e7,1.4268883055408792e12,1.6391827278019316e12
2.1187341142707524e8,6.727369686575419e7,1.4268881265885703e12,1.6400189983031362e12
2.1205240306693372e8,6.735524087184742e7,1.4268879475969304e12,1.6408552687591301e12
2.1223143400358298e8,6.74368300722974e7,1.4268877685659937e12,1.6416915391699297e12
2.1241050420282868e8,6.751846445080146e7,1.4268875894957944e12,1.642527809535551e12
2.1258961363050854e8,6.760014399105394e7,1.4268874103863667e12,1.6433640798560107e12
2.1276876225249258e8,6.768186867674607e7,1.4268872312377446e12,1.644200350131325e12
2.1294795003468284e8,6.776363849156615e7,1.4268870520499624e12,1.6450366203615103e12
2.131271769430135e8,6.784545341919947e7,1.4268868728230542e12,1.6458728905465825e12
2.1330644294345072e8,6.792731344332838e7,1.4268866935570537e12,1.6467091606865583e12
2.1348574800199285e8,6.800921854763232e7,1.426886514251995e12,1.647545430781454e12
2.1366509208467016e8,6.809116871578783e7,1.4268863349079126e12,1.648381700831286e12
2.1384447515754494e8,6.817316393146859e7,1.4268861555248396e12,1.6492179708360703e12
2.1402389718671146e8,6.825520417834544e7,1.4268859761028105e12,1.6500542407958235e12
2.142033581382959e8,6.833728944008645e7,1.426885796641859e12,1.6508905107105618e12
2.1438285797845635e8,6.841941970035686e7,1.4268856171420188e12,1.6517267805803015e12
2.1456239667338288e8,6.850159494281915e7,1.4268854376033237e12,1.6525630504050588e12
2.1474197418929738e8,6.858381515113313e7,1.4268852580258079e12,1.6533993201848506e12
2.1492159049245358e8,6.866608030895588e7,1.426885078409505e12,1.6542355899196926e12
2.15101245549137e8,6.874839039994179e7,1.4268848987544482e12,1.6550718596096016e12
2.15280939325665e8,6.883074540774262e7,1.4268847190606719e12,1.6559081292545938e12
2.154606717883867e8,6.891314531600751e7,1.4268845393282092e12,1.6567443988546855e12
2.1564044290368295e8,6.899559010838303e7,1.426884359557094e12,1.657580668409893e12
2.1582025263796636e8,6.907807976851314e7,1.4268841797473596e12,1.658416937920233e12
2.1600010095768118e8,6.916061428003931e7,1.4268839998990398e12,1.6592532073857212e12
2.1617998782930338e8,6.924319362660047e7,1.4268838200121682e12,1.6600894768063748e12
2.1635991321934056e8,6.932581779183306e7,1.426883640086778e12,1.6609257461822095e12
2.1653987709433192e8,6.940848675937107e7,1.426883460122903e12,1.661762015513242e12
2.1671987942084825e8,6.949120051284608e7,1.4268832801205764e12,1.6625982847994883e12
2.1689992016549194e8,6.957395903588724e7,1.4268831000798318e12,1.6634345540409653e12
2.170799992948969e8,6.965676231212132e7,1.4268829200007024e12,1.664270823237689e12
2.172601167757286e8,6.973961032517272e7,1.4268827398832214e12,1.665107092389676e12
2.1744027257468396e8,6.982250305866356e7,1.4268825597274224e12,1.6659433614969426e12
2.176204666584914e8,6.990544049621364e7,1.4268823795333386e12,1.6667796305595051e12
2.1780069899391073e8,6.998842262144047e7,1.4268821993010032e12,1.66761589957738e12
2.1798096954773325e8,7.00714494179593e7,1.4268820190304495e12,1.6684521685505833e12
2.181612782867816e8,7.015452086938322e7,1.4268818387217104e12,1.6692884374791318e12
2.1834162517790988e8,7.023763695932303e7,1.4268816583748193e12,1.6701247063630417e12
2.185220101880034e8,7.032079767138745e7,1.426881477989809e12,1.6709609752023296e12
2.1870243328397888e8,7.0404002989183e7,1.4268812975667131e12,1.6717972439970117e12
2.188828944327843e8,7.04872528963141e7,1.4268811171055645e12,1.6726335127471045e12
2.1906339360139892e8,7.057054737638307e7,1.4268809366063958e12,1.6734697814526245e12
2.1924393075683329e8,7.065388641299014e7,1.4268807560692402e12,1.674306050113588e12
2.1942450586612907e8,7.073726998973355e7,1.4268805754941309e12,1.6751423187300112e12
2.1960511889635924e8,7.082069809020947e7,1.4268803948811006e12,1.6759785873019106e12
2.1978576981462783e8,7.090417069801213e7,1.4268802142301821e12,1.6768148558293027e12
2.199664585880701e8,7.098768779673374e7,1.4268800335414087e12,1.677651124312204e12
2.2014718518385237e8,7.107124936996458e7,1.426879852814813e12,1.6784873927506309e12
2.2032794956917214e8,7.115485540129305e7,1.4268796720504277e12,1.6793236611445996e12
2.2050875171125787e8,7.123850587430562e7,1.4268794912482856e12,1.6801599294941265e12
2.2068959157736915e8,7.132220077258691e7,1.4268793104084194e12,1.6809961977992283e12
2.2087046913479653e8,7.14059400797197e7,1.426879129530862e12,1.6818324660599211e12
2.2105138435086155e8,7.148972377928495e7,1.426878948615646e12,1.6826687342762214e12
2.2123233719291678e8,7.157355185486184e7,1.426878767662804e12,1.683505002448146e12
2.2141332762834567e8,7.165742429002775e7,1.4268785866723687e12,1.684341270575711e12
2.2159435562456265e8,7.174134106835835e7,1.4268784056443726e12,1.6851775386589326e12
2.2177542114901298e8,7.182530217342757e7,1.4268782245788481e12,1.6860138066978276e12
2.2195652416917285e8,7.190930758880769e7,1.4268780434758281e12,1.686850074692412e12
2.221376646525492e8,7.199335729806928e7,1.4268778623353447e12,1.687686342642703e12
2.223188425666799e8,7.207745128478129e7,1.4268776811574307e12,1.6885226105487163e12
2.2250005787913352e8,7.216158953251103e7,1.4268774999421182e12,1.6893588784104685e12
